ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1
53637,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,206500,,,,180,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,12120,CRIF,889,EXP,55-64,to_inst,57.68156425,south,direct,1,34
53638,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,96500,,,,360,not_neg,not_int,not_lpsm,108000,sb,pr,home,1U,2160,EXP,900,EXP,45-54,to_inst,89.35185185,North,direct,1,48
53639,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,486500,4,0.5491,8557.5,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,5760,CIB,652,CIB,25-34,not_inst,90.42750929,North,direct,0,43
53640,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,276500,3.375,-0.222,0,360,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,5580,CRIF,659,CIB,45-54,not_inst,54.42913386,North,direct,0,29
53641,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,156500,3.99,0.9728,1875,180,not_neg,not_int,not_lpsm,238000,sb,ir,home,1U,5820,EXP,690,EXP,55-64,to_inst,65.75630252,south,direct,0,37
53642,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,186500,3.99,1.1169,3601.23,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,3720,CIB,811,EXP,25-34,to_inst,85.55045872,south,direct,0,49
53643,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,406500,4.125,0.3723,4302.5,360,not_neg,not_int,not_lpsm,448000,sb,pr,home,1U,6600,CIB,570,EXP,25-34,to_inst,90.73660714,North,direct,0,36
53644,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,186500,3.5,0.2732,5248.83,360,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,2640,CIB,684,CIB,65-74,to_inst,94.19191919,North-East,direct,0,45
53645,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,286500,4.875,0.414,0,348,not_neg,not_int,not_lpsm,478000,sb,pr,home,1U,4380,CIB,512,CIB,55-64,to_inst,59.93723849,North,direct,0,41
53646,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,406500,3.5,0.4399,4400,180,not_neg,not_int,not_lpsm,798000,sb,pr,home,1U,8220,CIB,742,EXP,55-64,to_inst,50.93984962,south,direct,0,39
53647,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,256500,3.375,-0.2253,4412.5,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,3540,CIB,577,CIB,45-54,to_inst,80.66037736,North-East,direct,0,39
53648,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,296500,3.99,0.5881,6342.5,360,neg_amm,not_int,not_lpsm,458000,sb,pr,home,1U,5100,CIB,824,CIB,35-44,to_inst,64.73799127,North-East,direct,0,47
53649,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,466500,4,0.4937,109.89,360,not_neg,not_int,not_lpsm,498000,sb,pr,home,1U,4560,CIB,606,CIB,25-34,not_inst,93.6746988,North,direct,0,47
53650,2019,,Joint,nopre,type1,p1,l1,nopc,nob/c,116500,4.375,0.6895,1491.34,360,not_neg,not_int,not_lpsm,118000,sb,pr,home,1U,2280,CRIF,556,EXP,45-54,to_inst,98.72881356,North,direct,0,48
53651,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3660,EQUI,812,EXP,>74,to_inst,,North,direct,1,
53652,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,556500,4.5,0.6118,9393,360,not_neg,not_int,not_lpsm,628000,sb,pr,home,1U,10320,CRIF,517,CIB,55-64,to_inst,88.61464968,central,direct,0,37
53653,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,266500,3.5,0.3903,0,180,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,8100,CIB,819,CIB,45-54,to_inst,43.83223684,south,direct,0,28
53654,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,846500,3.625,-0.2933,254.04,180,not_neg,not_int,not_lpsm,1188000,sb,pr,home,1U,21900,EXP,759,EXP,35-44,not_inst,71.25420875,south,direct,0,38
53655,2019,ncf,Sex Not Available,pre,type3,p1,l1,nopc,nob/c,266500,2.99,-0.4549,7287.5,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,5400,CRIF,657,CIB,65-74,to_inst,99.44029851,south,direct,0,46
53656,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,396500,4.125,0.4651,927.28,360,not_neg,not_int,not_lpsm,928000,sb,ir,home,1U,10500,CIB,853,CIB,>74,not_inst,42.7262931,south,direct,0,49
53657,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,336500,4.875,0.4802,2839,360,not_neg,not_int,not_lpsm,568000,sb,pr,home,1U,6420,CIB,717,EXP,55-64,to_inst,59.24295775,south,direct,0,43
53658,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,676500,4.99,1.4704,6770.25,360,not_neg,not_int,not_lpsm,908000,sb,ir,home,2U,9540,CIB,833,CIB,45-54,not_inst,74.50440529,south,direct,0,38
53659,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,276500,3.875,0.1852,4234.32,360,not_neg,int_only,not_lpsm,408000,sb,pr,home,1U,4620,CRIF,862,CIB,55-64,to_inst,67.76960784,North,direct,0,37
53660,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,126500,5.25,1.0772,2581.88,360,not_neg,not_int,not_lpsm,168000,sb,ir,home,1U,8460,CIB,739,EXP,45-54,to_inst,75.29761905,North,direct,0,23
53661,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,386500,4.25,0.5533,0,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,9900,EXP,521,EXP,35-44,not_inst,88.24200913,south,direct,0,29
53662,2019,,Male,nopre,type1,p3,l1,nopc,nob/c,426500,3.99,0.0733,9061,360,not_neg,not_int,not_lpsm,668000,sb,pr,home,1U,7200,EXP,703,CIB,45-54,to_inst,63.84730539,North,direct,0,44
53663,2019,ncf,Joint,nopre,type3,p3,l1,nopc,nob/c,516500,3.25,-0.3844,5184,360,not_neg,not_int,not_lpsm,618000,sb,pr,home,1U,5100,CIB,523,EXP,55-64,to_inst,83.57605178,south,direct,0,49
53664,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,356500,3.75,0.2261,11003.5,360,not_neg,not_int,not_lpsm,568000,sb,ir,home,3U,5520,CIB,530,CIB,35-44,not_inst,62.76408451,south,direct,0,18
53665,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,296500,,,,300,not_neg,not_int,not_lpsm,,sb,pr,home,1U,7260,EQUI,672,EXP,55-64,to_inst,,south,direct,1,
53666,2019,ncf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,306500,4.375,0.4897,6657.5,360,not_neg,not_int,not_lpsm,418000,sb,pr,home,1U,6240,EXP,828,CIB,55-64,to_inst,73.32535885,south,direct,0,35
53667,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,386500,2.99,-0.7976,0,360,not_neg,not_int,not_lpsm,408000,sb,pr,home,1U,,CRIF,604,EXP,25-34,not_inst,94.73039216,North,direct,0,
53668,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,166500,4.875,0.7578,5396.25,360,neg_amm,not_int,not_lpsm,258000,sb,pr,home,1U,5940,EXP,873,CIB,35-44,to_inst,64.53488372,south,direct,0,24
53669,2019,cf,Joint,pre,type2,p3,l1,nopc,b/c,156500,3.99,1.3263,2139.58,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,4980,CIB,670,EXP,25-34,to_inst,87.92134831,North,direct,0,30
53670,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,266500,4.75,0.4733,4455.78,360,not_neg,not_int,not_lpsm,318000,sb,pr,home,1U,3480,EXP,565,CIB,65-74,not_inst,83.80503145,North,direct,0,48
53671,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,156500,,,,240,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6960,EQUI,897,EXP,65-74,to_inst,,central,direct,1,
53672,2019,ncf,Female,pre,type1,p1,l1,nopc,nob/c,186500,3.875,0.4206,3450.6,360,not_neg,not_int,not_lpsm,248000,sb,pr,home,1U,2880,EXP,602,CIB,55-64,to_inst,75.2016129,North,direct,0,47
53673,2019,cf,Male,pre,type1,p1,l1,nopc,nob/c,106500,4.5,1.2636,3528.8,360,not_neg,not_int,not_lpsm,138000,sb,pr,home,1U,2100,EXP,874,CIB,55-64,to_inst,77.17391304,North,direct,0,47
53674,2019,cf,Female,nopre,type3,p1,l1,nopc,nob/c,166500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,2760,EQUI,788,EXP,65-74,to_inst,,North,direct,1,
53675,2019,cf,Joint,pre,type2,p4,l1,nopc,b/c,146500,3.75,0.7553,2805.43,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,3840,CRIF,653,EXP,55-64,to_inst,82.30337079,North,direct,0,33
53676,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,296500,3.875,0.2069,1250,360,not_neg,not_int,not_lpsm,978000,sb,pr,home,1U,5280,EXP,520,EXP,55-64,to_inst,30.31697342,south,direct,0,36
53677,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,576500,3.625,0.2783,315.19,360,not_neg,not_int,not_lpsm,618000,sb,pr,home,1U,6720,EXP,800,EXP,25-34,not_inst,93.28478964,North,direct,0,43
53678,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,326500,3.75,0.0461,107.11,360,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,5220,CRIF,750,EXP,45-54,not_inst,60.68773234,North,direct,0,44
53679,2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,276500,,,,324,not_neg,not_int,not_lpsm,298000,sb,pr,home,1U,2820,CIB,788,CIB,25-34,to_inst,92.7852349,south,direct,1,50
53680,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,436500,3.5,-0.1877,1923.5,360,not_neg,not_int,not_lpsm,778000,sb,pr,home,1U,6180,EXP,538,EXP,45-54,not_inst,56.10539846,south,direct,0,45
53681,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,216500,3.5,0.7803,6344.38,180,not_neg,not_int,not_lpsm,278000,sb,pr,home,1U,3480,CRIF,590,CIB,35-44,to_inst,77.87769784,south,direct,0,37
53682,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,606500,3.625,-0.1581,0,360,not_neg,not_int,not_lpsm,3068000,sb,pr,home,1U,8160,CRIF,654,CIB,45-54,not_inst,19.76857888,North,direct,0,49
53683,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,286500,,,,360,not_neg,int_only,not_lpsm,278000,sb,pr,home,1U,4080,EXP,875,CIB,55-64,to_inst,103.057554,south,direct,1,53
53684,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,346500,3.125,-0.5242,,360,not_neg,not_int,not_lpsm,468000,sb,pr,home,1U,,EXP,636,EXP,55-64,not_inst,74.03846154,North,direct,0,
53685,2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,756500,4.625,0.5632,0,360,not_neg,not_int,not_lpsm,948000,sb,pr,home,1U,15780,EXP,832,EXP,35-44,not_inst,79.79957806,south,direct,0,22
53686,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,266500,,,,180,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,14100,CRIF,899,EXP,45-54,to_inst,76.58045977,south,direct,1,30
53687,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,316500,3.125,-0.5915,672.57,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,3600,CIB,814,EXP,65-74,not_inst,73.94859813,North,direct,0,57
53688,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,316500,,,,360,not_neg,int_only,not_lpsm,448000,sb,pr,home,1U,3120,CRIF,600,CIB,45-54,not_inst,70.64732143,North,direct,1,61
53689,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,426500,4.5,0.3004,4274.05,360,not_neg,not_int,not_lpsm,448000,sb,pr,home,1U,8880,EXP,821,EXP,35-44,to_inst,95.20089286,North,direct,0,49
53690,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,156500,3.375,-0.3991,6945.75,360,not_neg,not_int,not_lpsm,178000,sb,pr,home,1U,3240,CIB,761,EXP,>74,to_inst,87.92134831,south,direct,0,36
53691,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,376500,3.99,0.4896,11818.04,360,not_neg,not_int,not_lpsm,428000,sb,pr,home,1U,3900,EXP,635,CIB,55-64,to_inst,87.96728972,North,direct,0,45
53692,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,306500,4.125,0.5393,,240,not_neg,not_int,not_lpsm,448000,sb,pr,home,1U,8100,CIB,750,CIB,35-44,to_inst,68.41517857,North,direct,0,33
53693,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,136500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6600,EQUI,729,EXP,45-54,to_inst,,south,direct,1,
53694,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,266500,4.99,1.0095,2155,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,7620,CIB,511,CIB,55-64,to_inst,78.84615385,south,direct,0,31
53695,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,486500,3.1,-0.2485,1279.35,360,not_neg,not_int,not_lpsm,658000,sb,pr,home,1U,7440,CRIF,523,EXP,65-74,to_inst,73.93617021,North,direct,0,40
53696,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,286500,3.875,0.3244,4700,180,not_neg,not_int,not_lpsm,508000,sb,pr,home,1U,5040,CRIF,589,CIB,65-74,to_inst,56.3976378,North,direct,0,44
53697,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,726500,3.75,0.1033,566.46,360,not_neg,not_int,not_lpsm,808000,sb,pr,home,1U,11760,CIB,532,EXP,25-34,not_inst,89.91336634,North,direct,0,25
53698,2019,cf,Sex Not Available,nopre,type2,p2,l1,nopc,b/c,56500,,,,300,neg_amm,not_int,not_lpsm,148000,sb,pr,home,1U,1200,CIB,838,CIB,>74,to_inst,38.17567568,south,direct,1,32
53699,2019,cf,Male,pre,type1,p3,l1,nopc,nob/c,226500,3.99,0.6271,3530,360,not_neg,not_int,not_lpsm,288000,sb,pr,home,1U,3000,CRIF,713,CIB,55-64,to_inst,78.64583333,North,direct,0,40
53700,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,406500,4.25,0.0937,0,360,not_neg,not_int,not_lpsm,778000,sb,pr,home,1U,3540,CIB,511,CIB,55-64,not_inst,52.24935733,North,direct,0,49
53701,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,286500,5.625,1.3948,6798,360,neg_amm,not_int,not_lpsm,358000,sb,pr,home,1U,5760,EXP,785,EXP,35-44,to_inst,80.02793296,North,direct,0,41
53702,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,276500,3.5,0.5414,6422.19,216,not_neg,not_int,not_lpsm,548000,sb,pr,home,1U,3240,CIB,682,CIB,35-44,to_inst,50.45620438,North-East,direct,0,48
53703,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,216500,3.99,0.4629,4650.75,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,7980,CIB,754,EXP,55-64,to_inst,83.91472868,south,direct,0,48
53704,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,616500,4.125,-0.0111,1347.85,360,not_neg,not_int,not_lpsm,1548000,sb,pr,home,1U,14760,CRIF,700,EXP,55-64,not_inst,39.8255814,North,direct,0,25
53705,2019,cf,Sex Not Available,nopre,type2,p1,l1,nopc,b/c,266500,,,,360,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3780,EQUI,858,EXP,55-64,to_inst,,south,direct,1,
53706,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,276500,3.99,0.4523,7062.5,360,not_neg,not_int,not_lpsm,528000,sb,ir,home,1U,13260,CRIF,789,EXP,45-54,to_inst,52.36742424,south,direct,0,36
53707,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,616500,3.625,-0.0758,1966.12,360,not_neg,not_int,not_lpsm,688000,sb,pr,home,1U,7200,EXP,832,CIB,35-44,not_inst,89.60755814,south,direct,0,39
53708,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,216500,4.125,0.7416,7090,180,not_neg,not_int,not_lpsm,808000,sb,ir,home,1U,13560,EXP,544,EXP,55-64,to_inst,26.79455446,North,direct,0,41
53709,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,676500,3.75,-0.0356,0,360,not_neg,not_int,not_lpsm,1608000,sb,pr,home,1U,15000,EXP,821,CIB,45-54,not_inst,42.07089552,south,direct,0,31
53710,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,376500,,,,360,not_neg,not_int,not_lpsm,508000,sb,ir,home,1U,1260,CIB,732,CIB,55-64,not_inst,74.11417323,south,direct,1,57
53711,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,3.25,0.1681,4016.51,180,not_neg,not_int,not_lpsm,788000,sb,pr,home,1U,18120,CIB,899,EXP,55-64,not_inst,61.73857868,North,direct,0,31
53712,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,436500,3.5,0.6212,5406.36,300,not_neg,not_int,not_lpsm,538000,sb,pr,home,1U,6060,EXP,739,EXP,65-74,to_inst,81.133829,south,direct,0,45
53713,2019,cf,Male,nopre,type1,p4,l2,nopc,nob/c,266500,4.56,0.5864,5860,360,not_neg,not_int,not_lpsm,338000,sb,pr,home,1U,4860,CIB,870,CIB,45-54,to_inst,78.84615385,North,direct,0,39
53714,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,316500,3.375,0.0075,7550.55,360,not_neg,int_only,not_lpsm,418000,sb,pr,home,1U,7080,CRIF,626,CIB,25-34,not_inst,75.71770335,south,direct,0,19
53715,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,176500,4.75,0.5236,2669.48,324,not_neg,not_int,not_lpsm,198000,sb,pr,home,1U,3480,EXP,532,CIB,35-44,to_inst,89.14141414,south,direct,0,43
53716,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,156500,4.25,0.9555,3475.96,360,not_neg,not_int,not_lpsm,188000,sb,pr,home,1U,2400,CIB,612,EXP,45-54,to_inst,83.24468085,North,direct,0,58
53717,2019,ncf,Female,nopre,type1,p4,l1,nopc,nob/c,1496500,3.5,-0.1758,8380.1,360,neg_amm,not_int,not_lpsm,2948000,sb,pr,home,1U,27120,CIB,509,CIB,45-54,not_inst,50.76322931,south,direct,0,39
53718,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,306500,,,,360,neg_amm,not_int,not_lpsm,318000,sb,pr,home,1U,5580,CRIF,656,EXP,45-54,to_inst,96.3836478,North,direct,1,38
53719,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,506500,4.5,0.0852,474.08,360,not_neg,not_int,not_lpsm,578000,sb,pr,home,1U,8040,CRIF,899,CIB,45-54,not_inst,87.62975779,North,direct,0,47
53720,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,446500,4.56,0.1823,2820.63,360,not_neg,not_int,not_lpsm,498000,sb,pr,home,1U,5460,CIB,619,EXP,25-34,to_inst,89.65863454,central,direct,0,48
53721,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,196500,3.5,-0.174,408.75,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,,CRIF,638,EXP,65-74,to_inst,76.1627907,south,direct,0,
53722,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,226500,3.125,-0.3789,2759.51,360,neg_amm,not_int,not_lpsm,228000,sb,pr,home,1U,,EXP,793,EXP,65-74,to_inst,99.34210526,south,direct,0,
53723,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,526500,,,,360,not_neg,not_int,not_lpsm,788000,sb,pr,home,1U,6000,CRIF,513,EXP,55-64,not_inst,66.81472081,south,direct,1,10
53724,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,256500,4.125,0.097,0,360,not_neg,not_int,not_lpsm,348000,sb,pr,home,1U,2760,CRIF,814,CIB,55-64,not_inst,73.70689655,North,direct,0,49
53725,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,326500,2.75,-0.8384,2410.33,360,not_neg,not_int,not_lpsm,468000,sb,pr,home,1U,,EXP,823,EXP,65-74,not_inst,69.76495726,North,direct,0,
53726,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,286500,2.99,-0.4584,5334.09,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,,CIB,628,EXP,65-74,to_inst,75.79365079,North,direct,0,
53727,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,146500,4.56,0.5129,5755.9,360,not_neg,not_int,not_lpsm,418000,sb,ir,home,1U,9420,EXP,512,CIB,35-44,not_inst,35.04784689,North,direct,0,43
53728,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,596500,4.18,0.2501,162.93,360,not_neg,not_int,not_lpsm,638000,sb,pr,home,1U,8340,CIB,615,EXP,25-34,not_inst,93.49529781,North,direct,0,38
53729,2019,cf,Sex Not Available,pre,type2,p1,l1,nopc,b/c,226500,3.5,0.8992,4399.72,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,4620,EXP,513,CIB,45-54,to_inst,87.79069767,south,direct,0,44
53730,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,236500,4.56,0.0821,4887.5,360,neg_amm,not_int,not_lpsm,338000,sb,pr,home,1U,6660,CIB,592,CIB,35-44,to_inst,69.9704142,North,direct,0,22
53731,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,566500,4.56,0.5988,8185,360,not_neg,not_int,not_lpsm,1348000,sb,pr,home,1U,5340,EXP,771,EXP,55-64,to_inst,42.02522255,south,direct,0,49
53732,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,236500,4.25,0.4222,6482.5,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,5280,CIB,564,EXP,35-44,to_inst,66.06145251,North,direct,0,38
53733,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,346500,3.99,1.0502,6470.44,360,not_neg,not_int,not_lpsm,358000,sb,pr,home,1U,7020,CRIF,719,EXP,45-54,to_inst,96.7877095,south,direct,0,21
53734,2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,486500,3.125,-0.0835,3995,180,not_neg,not_int,not_lpsm,878000,sb,pr,home,1U,6360,CIB,588,EXP,45-54,not_inst,55.41002278,North,direct,0,46
53735,2019,cf,Joint,pre,type1,p4,l1,nopc,nob/c,486500,3.25,0,1235,180,not_neg,not_int,not_lpsm,728000,sb,pr,home,1U,12780,CIB,883,EXP,55-64,not_inst,66.82692308,North,direct,0,30
53736,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,326500,4.5,0.5862,7381.25,360,not_neg,not_int,not_lpsm,548000,sb,ir,home,1U,4320,EXP,607,EXP,55-64,to_inst,59.58029197,North,direct,0,44
53737,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,416500,3.875,0.7893,0,180,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,12060,CRIF,701,EXP,55-64,to_inst,74.64157706,North,direct,0,37
53738,2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,176500,4.625,0.2821,795.06,360,not_neg,not_int,not_lpsm,218000,sb,pr,home,1U,2100,CIB,646,CIB,35-44,not_inst,80.96330275,south,direct,0,43
53739,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,486500,3.625,0.0419,291.18,360,not_neg,not_int,not_lpsm,998000,sb,pr,home,1U,6660,CRIF,644,CIB,>74,not_inst,48.74749499,south,direct,0,31
53740,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,166500,,,,360,not_neg,not_int,not_lpsm,168000,sb,pr,home,1U,3420,CIB,641,CIB,45-54,to_inst,99.10714286,south,direct,1,46
53741,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,76500,4.25,1.3862,2661.88,180,not_neg,not_int,not_lpsm,328000,sb,pr,home,1U,1020,CRIF,853,CIB,>74,to_inst,23.32317073,south,direct,0,44
53742,2019,cf,Male,pre,type2,p3,l1,nopc,b/c,206500,3.75,0.7052,547.5,360,not_neg,not_int,not_lpsm,258000,sb,pr,home,1U,4260,CRIF,704,CIB,35-44,to_inst,80.03875969,North,direct,0,56
53743,2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,236500,3.5,0.6762,6208.57,360,not_neg,not_int,not_lpsm,268000,sb,pr,home,1U,3120,CRIF,506,CIB,55-64,to_inst,88.24626866,central,direct,0,47
53744,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,126500,,,,180,not_neg,int_only,not_lpsm,,sb,pr,home,1U,4860,EQUI,606,EXP,55-64,to_inst,,south,direct,1,
53745,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,456500,4.5,0.5429,8562.5,360,not_neg,not_int,not_lpsm,608000,sb,pr,home,1U,5820,CRIF,578,CIB,45-54,to_inst,75.08223684,south,direct,0,37
53746,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,296500,3.99,0.634,6864.5,360,not_neg,not_int,not_lpsm,438000,sb,pr,home,1U,5220,EXP,836,CIB,35-44,to_inst,67.69406393,south,direct,0,30
53747,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,296500,3.125,-0.0624,0,180,not_neg,not_int,not_lpsm,828000,sb,pr,home,1U,7320,CIB,854,CIB,55-64,not_inst,35.80917874,south,direct,0,43
53748,2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,926500,,,,360,not_neg,not_int,not_lpsm,1218000,sb,pr,home,1U,11640,CIB,599,EXP,45-54,not_inst,76.06732348,central,direct,1,42
53749,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,166500,,,,180,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5100,EQUI,635,EXP,35-44,to_inst,,North,direct,1,
53750,2019,cf,Male,pre,type3,p4,l1,nopc,nob/c,546500,3.375,-0.5007,0,360,not_neg,not_int,not_lpsm,558000,sb,pr,home,1U,,EXP,598,CIB,25-34,not_inst,97.9390681,south,direct,0,
53751,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,256500,3,0.1313,2128.65,180,not_neg,not_int,not_lpsm,468000,sb,pr,home,1U,6060,CIB,878,CIB,55-64,not_inst,54.80769231,south,direct,0,34
53752,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,356500,3.625,0.2218,10000,360,not_neg,not_int,not_lpsm,378000,sb,pr,home,1U,9840,CRIF,786,EXP,25-34,to_inst,94.31216931,south,direct,0,43
